date,data,url,,
2016-01-29,IGL plunges 8% as PNGRB dismisses Delhi exclusivity rights,https://economictimes.indiatimes.com/markets/stocks/news/igl-plunges-8-as-pngrb-dismisses-delhi-exclusivity-rights/articleshow/50768027.cms,,
2015-07-01,IGL shares soar almost 9% on SC ruling,https://economictimes.indiatimes.com/markets/stocks/news/igl-shares-soar-almost-9-on-sc-ruling/articleshow/47897427.cms,,
2012-09-09,"IGL increases CNG selling price in Noida, Greater Noida and Ghaziabad",https://economictimes.indiatimes.com/news/news-by-industry/energy/oil-gas/igl-increases-cng-selling-price-in-noida-greater-noida-and-ghaziabad/articleshow/16316724.cms,,
2016-01-01,"Petronet hits 52-week high; IGL, GAIL unchanged",https://economictimes.indiatimes.com/markets/stocks/news/petronet-hits-52-week-high-igl-gail-unchanged/articleshow/50403119.cms,,
2012-03-09,"Essar Oil goes big on CNG, signs agreement with Indraprastha Gas",https://economictimes.indiatimes.com/news/news-by-industry/energy/oil-gas/essar-oil-goes-big-on-cng-signs-agreement-with-indraprastha-gas/articleshow/12200377.cms,,
2011-06-06,Bullish on IGL: Ashwani Gujral,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/bullish-on-igl-ashwani-gujral/articleshow/8743878.cms,,
2016-05-16,Hold on IGL with a target at Rs 520: Deutsche Bank,https://economictimes.indiatimes.com/markets/stocks/recos/hold-on-igl-with-a-target-at-rs-520-deutsche-bank/articleshow/52289733.cms,,
2013-10-28,"RIL, IGL, MCX, Wockhardt & Ranbaxy under scanner: Will it impact stock performance?",https://economictimes.indiatimes.com/markets/stocks/news/ril-igl-mcx-wockhardt-ranbaxy-under-scanner-will-it-impact-stock-performance/articleshow/24751326.cms,,
2016-05-02,IGL sets up record 72 CNG stations in four months,https://economictimes.indiatimes.com/industry/energy/oil-gas/igl-sets-up-record-72-cng-stations-in-four-months/articleshow/52073764.cms,,
2015-09-22,Indraprastha Gas Ltd provided 1 lakh new piped gas connections in FY15,https://economictimes.indiatimes.com/industry/energy/oil-gas/indraprastha-gas-ltd-provided-1-lakh-new-piped-gas-connections-in-fy15/articleshow/49062137.cms,,
2014-02-03,"IGL zooms 12%, GAIL hits 52-week high even as oil ministry cuts CNG price by 30%",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/igl-zooms-12-gail-hits-52-week-high-even-as-oil-ministry-cuts-cng-price-by-30/articleshow/29816017.cms,,
2014-04-02,BPCL signs MoU with IGL for marketing of lubricants,https://economictimes.indiatimes.com/industry/indl-goods/svs/petrochem/bpcl-signs-mou-with-igl-for-marketing-of-lubricants/articleshow/33139240.cms,,
2016-06-30,"Buy IGL, target Rs 650: Pritesh Mehta",https://economictimes.indiatimes.com/markets/stocks/recos/buy-igl-target-rs-650-pritesh-mehta/articleshow/52987512.cms,,
2016-08-23,Indraprastha Gas shares surge nearly 8% post June quarter nos,https://economictimes.indiatimes.com/markets/stocks/news/indraprastha-gas-shares-surge-nearly-8-post-june-quarter-nos/articleshow/53824895.cms,,
2017-09-29,"IGL steps on the gas, to put in Rs 600 crore for expansion",https://economictimes.indiatimes.com/industry/energy/oil-gas/igl-steps-on-the-gas-to-put-in-rs-600-crore-for-expansion/articleshow/60882660.cms,,
2013-12-27,"Indraprastha Gas raises CNG, piped gas prices",https://economictimes.indiatimes.com/industry/energy/oil-gas/indraprastha-gas-raises-cng-piped-gas-prices/articleshow/27989881.cms,,
2012-04-18,Indraprastha Gas fears tariff order will dry up future earnings,https://economictimes.indiatimes.com/news/news-by-industry/energy/oil-gas/indraprastha-gas-fears-tariff-order-will-dry-up-future-earnings/articleshow/12710801.cms,,
2017-09-04,"IGL, IOL-Adani set to win gas distribution licences in 8th round of city gas bidding",https://economictimes.indiatimes.com/industry/energy/oil-gas/igl-iol-adani-set-to-win-gas-distribution-licences-in-8th-round-of-city-gas-bidding/articleshow/60362519.cms,,
2017-04-12,"Buy  Indraprastha Gas, target Rs  1060  :   Kunal Bothra",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indraprastha-gas-target-rs-1060-kunal-bothra/articleshow/58141831.cms,,
2016-06-15,IGL draws buyers ahead of Mahanagar Gas IPO,https://economictimes.indiatimes.com/markets/ipos/fpos/igl-draws-buyers-ahead-of-mahanagar-gas-ipo/articleshow/52755498.cms,,
2012-07-04,"Brokers’ call: JSW Energy, IGL, DRL, TCS and Infosys",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/brokers-call-jsw-energy-igl-drl-tcs-and-infosys/articleshow/14657320.cms,,
2016-10-26,"We are in the process of divesting our non-core portfolio: Dinanath Dubhashi, L&T Finance Holdings",https://economictimes.indiatimes.com/opinion/interviews/we-are-in-the-process-of-divesting-our-non-core-portfolio-dinanath-dubhashi-lt-finance-holdings/articleshow/55067859.cms,,
2015-05-08,L&T Finance plans to raise about Rs 170 crore through NCDs,https://economictimes.indiatimes.com/markets/bonds/lt-finance-plans-to-raise-about-rs-170-crore-through-ncds/articleshow/47204999.cms,,
2012-12-17,"Valuations of L&T Finance, Shriram Transport, M&M Financial look stretched: Analysts",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/valuations-of-lt-finance-shriram-transport-mm-financial-look-stretched-analysts/articleshow/17650706.cms,,
2012-08-10,IGL surges on reports SC declines PNGRB permit to hold enquiry,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/igl-surges-on-reports-sc-declines-pngrb-permit-to-hold-enquiry/articleshow/15431282.cms,,
2012-07-09,IGL spurts on raising CNG prices in NCR,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/igl-spurts-on-raising-cng-prices-in-ncr/articleshow/14767564.cms,,
2014-08-04,Buy Indraprastha Gas Ltd with a target of Rs 395: Mitesh Thacker,https://economictimes.indiatimes.com/markets/stocks/recos/buy-indraprastha-gas-ltd-with-a-target-of-rs-395-mitesh-thacker/articleshow/39599203.cms,,
2013-11-06,Indraprastha Gas Ltd's Q2 profit dips 7%,https://economictimes.indiatimes.com/markets/stocks/earnings/indraprastha-gas-ltds-q2-profit-dips-7/articleshow/25331724.cms,,
2012-06-05,Buy IGL with price target of 255: Mitesh Thacker,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-igl-with-price-target-of-255-mitesh-thacker/articleshow/13841543.cms,,
2013-04-04,Indraprastha Gas corrects as SC defers decision,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/indraprastha-gas-corrects-as-sc-defers-decision/articleshow/19379232.cms,,
2015-04-13,"Believe RBI may go for a longer pause on rates: Rupa Nitsure, L&T finance Holdings",https://economictimes.indiatimes.com/opinion/interviews/believe-rbi-may-go-for-a-longer-pause-on-rates-rupa-nitsure-lt-finance-holdings/articleshow/46907385.cms,,
2015-07-07,PE fund Warburg Pincus in talks to buy 25% stake in L&T Finance Holdings,https://economictimes.indiatimes.com/industry/banking/finance/pe-fund-warburg-pincus-in-talks-to-buy-25-stake-in-lt-finance-holdings/articleshow/47966899.cms,,
2016-10-10,Buy  Indraprastha Gas with a target of Rs  930: Sacchitanand Uttekar,https://economictimes.indiatimes.com/markets/stocks/recos/buy-indraprastha-gas-with-a-target-of-rs-930-sacchitanand-uttekar/articleshow/54776455.cms,,
2013-01-07,Indraprastha Gas rises on 4% hike in CNG prices,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/indraprastha-gas-rises-on-4-hike-in-cng-prices/articleshow/17921664.cms,,
2015-01-28,L&T Finance to raise Rs 250 crore via debt,https://economictimes.indiatimes.com/markets/stocks/news/lt-finance-to-raise-rs-250-crore-via-debt/articleshow/46044696.cms,,
2014-10-16,L&T Finance case: Sebi reaffirms market ban on Factorial Fund,https://economictimes.indiatimes.com/markets/stocks/news/lt-finance-case-sebi-reaffirms-market-ban-on-factorial-fund/articleshow/44839727.cms,,
2016-04-20,Odd-even impact: IGL clocks highest ever sales,https://economictimes.indiatimes.com/industry/energy/oil-gas/odd-even-impact-igl-clocks-highest-ever-sales/articleshow/51908162.cms,,
2016-04-13,L&T elevates Dinanath Dubashi on board of L&T Finance Holdings,https://economictimes.indiatimes.com/industry/banking/finance/lt-elevates-dinanath-dubashi-on-board-of-lt-finance-holdings/articleshow/51812535.cms,,
2014-09-04,"Steps taken by Govt will improve growth trajectory: YM Deosthalee, L&T Finance",https://economictimes.indiatimes.com/opinion/interviews/steps-taken-by-govt-will-improve-growth-trajectory-ym-deosthalee-lt-finance/articleshow/41698382.cms,,
2011-09-26,"Do expensive stocks like Petronet LNG, Indraprastha Gas, Gujarat Gas, Rallis India, Chambal Fertilisers, Gateway Distriparks make for a good buy?",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/do-expensive-stocks-like-petronet-lng-indraprastha-gas-gujarat-gas-rallis-india-chambal-fertilisers-gateway-distriparks-make-for-a-good-buy/articleshow/10102404.cms,,
2017-07-27,"Have managed to reduce infra NPAs significantly: Dinanath Dubhashi, L&T Finance Holdings",https://economictimes.indiatimes.com/markets/expert-view/have-managed-to-reduce-infra-npas-significantly-dinanath-dubhashi-lt-finance-holdings/articleshow/59785917.cms,,
2016-11-17,Indraprastha Gas surges 5% on upbeat Q2 numbers,https://economictimes.indiatimes.com/markets/stocks/news/indraprastha-gas-surges-5-on-upbeat-q2-numbers/articleshow/55470179.cms,,
2014-06-11,L&T Finance slips over 5% as L&T sells 1.6% stake,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/lt-finance-slips-over-5-as-lt-sells-16-stake/articleshow/36375601.cms,,
2016-05-14,"Why Siddhartha Khemka likes L&T Finance, Byke Hospitality & Sanghvi Movers",https://economictimes.indiatimes.com/markets/expert-view/why-siddhartha-khemka-likes-lt-finance-byke-hospitality-sanghvi-movers/articleshow/52255484.cms,,
2011-07-26,"L&T Finance IPO at marginal premium to IDFC, PFC:Sharekhan",https://economictimes.indiatimes.com/markets/ipos/fpos/rights-issues/lt-finance-ipo-at-marginal-premium-to-idfc-pfcsharekhan/articleshow/9368952.cms,,
2012-10-22,L&T Finance Holdings buys FamilyCredit for Rs 120 crore,https://economictimes.indiatimes.com/news/news-by-industry/banking/finance/lt-finance-holdings-buys-familycredit-for-rs-120-crore/articleshow/16912220.cms,,
2014-06-06,L&T Finance case: Factorial says will cooperate with Sebi,https://economictimes.indiatimes.com/markets/stocks/policy/lt-finance-case-factorial-says-will-cooperate-with-sebi/articleshow/36150693.cms,,
2013-06-01,"Expect rupee to weaken further:  YM Deosthalee, L&T Finance Holdings",https://economictimes.indiatimes.com/opinion/interviews/expect-rupee-to-weaken-further-ym-deosthalee-lt-finance-holdings/articleshow/20379266.cms,,
2014-03-22,"RBI sends bank licence applicant list to EC; IDFC, L&T Finance, LIC Housing top contenders",https://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-sends-bank-licence-applicant-list-to-ec-idfc-lt-finance-lic-housing-top-contenders/articleshow/32439758.cms,,
2012-12-03,"We need a banking licence to attain next level in financial biz: YM Deosthalee, L&T Finance",https://economictimes.indiatimes.com/opinion/interviews/we-need-a-banking-licence-to-attain-next-level-in-financial-biz-ym-deosthalee-lt-finance/articleshow/17458468.cms,,
2011-06-12,"L&T Finance Holdings' Rs 1,750 crore IPO likely this month",https://economictimes.indiatimes.com/markets/ipos/fpos/rights-issues/lt-finance-holdings-rs-1750-crore-ipo-likely-this-month/articleshow/8822582.cms,,
2012-11-16,L&T Finance Holdings crosses a new 52-week high,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/lt-finance-holdings-crosses-a-new-52-week-high/articleshow/17241199.cms,,
2011-05-19,L&T Finance waits for right market condition to launch IPO,https://economictimes.indiatimes.com/markets/ipos/fpos/rights-issues/lt-finance-waits-for-right-market-condition-to-launch-ipo/articleshow/8448895.cms,,
2015-04-24,"Have made additional provisions in this quarter: YM Deosthalee, L&T Finance Holdings",https://economictimes.indiatimes.com/opinion/interviews/have-made-additional-provisions-in-this-quarter-ym-deosthalee-lt-finance-holdings/articleshow/47037701.cms,,
2011-08-12,L&T Finance Holding to be in BSE IPO Index from August 17,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/lt-finance-holding-to-be-in-bse-ipo-index-from-august-17/articleshow/9582311.cms,,
2014-07-23,L&T Finance Holdings Net doubles at Rs 286 crore,https://economictimes.indiatimes.com/industry/banking/finance/lt-finance-holdings-net-doubles-at-rs-286-crore/articleshow/38937750.cms,,
2014-03-12,"L&T Finance, Just Dial rallies over 5% each on F&O inclusion",https://economictimes.indiatimes.com/markets/stocks/news/lt-finance-just-dial-rallies-over-5-each-on-fo-inclusion/articleshow/31875786.cms,,
2015-09-22,Bain Capital to buy 10% in L&T Finance Holdings for $200 million,https://economictimes.indiatimes.com/industry/banking/finance/bain-capital-to-buy-10-in-lt-finance-holdings-for-200-million/articleshow/49047428.cms,,
2014-04-22,International Tractors Ltd signs pact with L&T Finance for vehicle loans,https://economictimes.indiatimes.com/industry/auto/news/auto-finance/international-tractors-ltd-signs-pact-with-lt-finance-for-vehicle-loans/articleshow/34074710.cms,,
2015-01-22,"​Q3 results have been quite satisfactory for us: YM Deosthalee, L&T Finance Holdings",https://economictimes.indiatimes.com/opinion/interviews/q3-results-have-been-quite-satisfactory-for-us-ym-deosthalee-lt-finance-holdings/articleshow/45977705.cms,,
2012-10-10,L&T Finance acquires Indo Pacific Housing for Rs 110 crore,https://economictimes.indiatimes.com/news/news-by-industry/banking/finance/lt-finance-acquires-indo-pacific-housing-for-rs-110-crore/articleshow/16752047.cms,,
2011-07-21,"L&T Finance to hit markets on Wednesday, to mop up Rs 1,275 crore",https://economictimes.indiatimes.com/markets/ipos/fpos/rights-issues/lt-finance-to-hit-markets-on-wednesday-to-mop-up-rs-1275-crore/articleshow/9310362.cms,,
2016-07-28,"L&T Finance draws investors with strategy tweak, stock soars",https://economictimes.indiatimes.com/markets/stocks/news/lt-finance-draws-investors-with-strategy-tweak-stock-soars/articleshow/53425358.cms,,
2015-05-19,Private equity majors eye $500 million stake in L&T Finance,https://economictimes.indiatimes.com/industry/banking/finance/private-equity-majors-eye-500-million-stake-in-lt-finance/articleshow/47339217.cms,,
2012-12-19,"Converting into a bank will improve the profitability of NBFCs: N Sivaraman, L&T Finance Holdings",https://economictimes.indiatimes.com/opinion/interviews/converting-into-a-bank-will-improve-the-profitability-of-nbfcs-n-sivaraman-lt-finance-holdings/articleshow/17677748.cms,,
2014-06-12,"L&T Finance OFS over subscribed over 3 times, shares decline 5%",https://economictimes.indiatimes.com/markets/stocks/news/lt-finance-ofs-over-subscribed-over-3-times-shares-decline-5/articleshow/36409804.cms,,
2011-11-02,L&T Fin Holdings reports 8.7% rise in H1 net,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/lt-fin-holdings-reports-87-rise-in-h1-net/articleshow/10584034.cms,,
2014-01-29,HMSI ties up with L&T Finance, aims at 3.7 million sales in FY14,https://economictimes.indiatimes.com/industry/banking/finance/hmsi-ties-up-with-lt-finance-aims-at-37-million-sales-in-fy14/articleshow/29561308.cms,
2013-01-01,L&T Finance Holdings acquires Family Credit for Rs 120 cr,https://economictimes.indiatimes.com/news/news-by-company/corporate-announcement/lt-finance-holdings-acquires-family-credit-for-rs-120-cr/articleshow/17843683.cms,,
2011-07-27,L&T Finance Holding IPO subscribed 46% on Day 1,https://economictimes.indiatimes.com/markets/ipos/fpos/rights-issues/lt-finance-holding-ipo-subscribed-46-on-day-1/articleshow/9385405.cms,,
2014-04-24,Yes Bank evasive about 'talks' with L&T Finance for stake sale,https://economictimes.indiatimes.com/industry/banking/finance/banking/yes-bank-evasive-about-talks-with-lt-finance-for-stake-sale/articleshow/34126333.cms,,
2016-04-22,No proposal of stake sale to L&T Finance: IDBI,https://economictimes.indiatimes.com/industry/banking/finance/banking/no-proposal-of-stake-sale-to-lt-finance-idbi/articleshow/51947137.cms,,
2013-01-14,"More efforts needed to boost infrastructure growth: YM Deosthalee, L&T Finance",https://economictimes.indiatimes.com/opinion/interviews/more-efforts-needed-to-boost-infrastructure-growth-ym-deosthalee-lt-finance/articleshow/18018285.cms,,
