date,data,url,
2015-06-29,"Currency market may not be safe haven; exchange rate will revert: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/markets/stocks/news/currency-market-may-not-be-safe-haven-exchange-rate-will-revert-madan-sabnavis-care-ratings/articleshow/47863858.cms,
2012-02-29,"Budget 2012: Strike balance between fiscal consolidation & public spending, says Samruddha Paradkar, CARE Ratings",https://economictimes.indiatimes.com/news/economy/policy/budget-2012-strike-balance-between-fiscal-consolidation-public-spending-says-samruddha-paradkar-care-ratings/articleshow/12082657.cms,
2015-05-04,"Rupee movement to depend on capital flows: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/rupee-movement-to-depend-on-capital-flows-madan-sabnavis-care-ratings/articleshow/47149407.cms,
2013-03-17,Rupee can find strong support near 53.70 levels ahead of RBI policy,https://economictimes.indiatimes.com/markets/forex/rupee-can-find-strong-support-near-5370-levels-ahead-of-rbi-policy/articleshow/19014651.cms,
2014-09-26,"RBI allowing markets forces to determine the value of rupee: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/rbi-allowing-markets-forces-to-determine-the-value-of-rupee-madan-sabnavis-care-ratings/articleshow/43518931.cms,
2014-09-10,"See investment cycle picking up in near term: DR Dogra, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/see-investment-cycle-picking-up-in-near-term-dr-dogra-care-ratings/articleshow/42171876.cms,
2011-12-14,RBI may cut CRR by 20-50 bps: CARE Rating,https://economictimes.indiatimes.com/news/economy/policy/rbi-may-cut-crr-by-20-50-bps-care-rating/articleshow/11104064.cms,
2015-12-28,Credit rating agency Care Ratings launches Care Rating Tracker,https://economictimes.indiatimes.com/industry/services/consultancy-/-audit/credit-rating-agency-care-ratings-launches-care-rating-tracker/articleshow/50353255.cms,
2016-04-14,Masala bonds a step to make rupee global currency: CARE Ratings,https://economictimes.indiatimes.com/markets/bonds/masala-bonds-a-step-to-make-rupee-global-currency-care-ratings/articleshow/51829256.cms,
2013-06-02,RBI may cut repo by 25 bps in June 17 review: Care Ratings,https://economictimes.indiatimes.com/news/economy/policy/rbi-may-cut-repo-by-25-bps-in-june-17-review-care-ratings/articleshow/20391896.cms,
2017-06-06,Care Ratings plans 10% share buyback,https://economictimes.indiatimes.com/markets/stocks/news/care-ratings-plans-10-share-buyback/articleshow/59012301.cms,
2015-11-04,CARE Ratings to assess and grade startups,https://economictimes.indiatimes.com/small-biz/startups/care-ratings-to-assess-and-grade-startups/articleshow/49658444.cms,
2017-01-20,"DMK can only protest on Jallikattu, we can find solution: BJP",https://economictimes.indiatimes.com/news/politics-and-nation/dmk-can-only-protest-on-jallikattu-we-can-find-solution-bjp/articleshow/56687131.cms,
2017-02-24,"Care Ratings: India must focus on increasing steel consumption, reduce dependence on imports",https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/care-ratings-india-must-focus-on-increasing-steel-consumption-reduce-dependence-on-imports/articleshow/57332697.cms,
2017-05-09,"We are looking at 7.5-7.7% growth rate in 2017-18: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/we-are-looking-at-75-77-growth-rate-in-2017-18-madan-sabnavis-care-ratings/articleshow/58592933.cms,
2013-05-16,"Trade deficit will continue to remain under pressure in May: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/trade-deficit-will-continue-to-remain-under-pressure-in-may-madan-sabnavis-care-ratings/articleshow/20086952.cms,
2015-09-12,"Expect consumer demand to revive from September onwards: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/expect-consumer-demand-to-revive-from-september-onwards-madan-sabnavis-care-ratings/articleshow/48935532.cms,
2016-04-15,Five states including Gujarat and Karnataka can spend more on development: CARE Ratings,https://economictimes.indiatimes.com/news/economy/finance/five-states-including-gujarat-and-karnataka-can-spend-more-on-development-care-ratings/articleshow/51840737.cms,
2015-02-02,"Expect govt to meet fiscal deficit target of 3.6%: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/expect-govt-to-meet-fiscal-deficit-target-of-36-madan-sabnavis-care-ratings/articleshow/46095021.cms,
2015-08-11,New urea policy positive for fertiliser sector: CARE Ratings,https://economictimes.indiatimes.com/news/economy/policy/new-urea-policy-positive-for-fertiliser-sector-care-ratings/articleshow/48439639.cms,
2017-08-10,Sustained increase in steel prices in August can signal revival in domestic consumption: CARE Ratings,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/sustained-increase-in-steel-prices-in-august-can-signal-revival-in-domestic-consumption-care-ratings/articleshow/60001869.cms,
2016-10-26,"Credit outlook easing, do not see sharp rise in NPAs: Rajesh Mokashi, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/credit-outlook-easing-do-not-see-sharp-rise-in-npas-rajesh-mokashi-care-ratings/articleshow/55061644.cms,
2015-12-27,"DCB Bank, M2P launches mobile wallet service YAP",https://economictimes.indiatimes.com/industry/banking/finance/banking/dcb-bank-m2p-launches-mobile-wallet-service-yap/articleshow/50341474.cms,
2017-05-02,DCB Bank raises Rs 379 crore through share sale,https://economictimes.indiatimes.com/markets/stocks/news/dcb-bank-raises-rs-379-crore-through-share-sale/articleshow/58475787.cms,
2017-08-30,"I never start an important meeting without Googling the auspicious time: Murali Natrajan, CEO, DCB Bank",https://economictimes.indiatimes.com/industry/banking/finance/banking/i-never-start-an-important-meeting-without-googling-the-auspicious-time-murali-natrajan-ceo-dcb-bank/articleshow/60283326.cms,
2016-04-18,​DCB Bank surges 9% post Q4 numbers,https://economictimes.indiatimes.com/markets/stocks/news/dcb-bank-surges-9-post-q4-numbers/articleshow/51873331.cms,
2015-04-06,"RBI likely to wait for more data points before cutting rates: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/rbi-likely-to-wait-for-more-data-points-before-cutting-rates-madan-sabnavis-care-ratings/articleshow/46823091.cms,
2016-08-10,"Buy Credit Analysis & Research Ltd., target Rs 1340.0 :  Centrum Broking",https://economictimes.indiatimes.com/markets/stocks/recos/buy-credit-analysis-research-ltd-target-rs-13400-centrum-broking/articleshow/53630639.cms,
2012-12-07,"For last 5 years, we had CAGR of  around 40%: DR Dogra, Care Ratings",https://economictimes.indiatimes.com/opinion/interviews/for-last-5-years-we-had-cagr-of-around-40-dr-dogra-care-ratings/articleshow/17518728.cms,
2014-01-20,"Seen strong growth despite challenging environment: DR Dogra, Care Ratings",https://economictimes.indiatimes.com/opinion/interviews/seen-strong-growth-despite-challenging-environment-dr-dogra-care-ratings/articleshow/29109115.cms,
2015-07-10,"Slight pick-up in investment not a clear sign of economic turnaround: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/slight-pick-up-in-investment-not-a-clear-sign-of-economic-turnaround-madan-sabnavis-care-ratings/articleshow/48018077.cms,
2015-09-23,CARE Ratings downgraded Srei's bank loans and bonds,https://economictimes.indiatimes.com/industry/banking/finance/care-ratings-downgraded-sreis-bank-loans-and-bonds/articleshow/49079326.cms,
2016-08-08,"Client profiles have come down this quarter: DR Dogra, MD and CEO, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/client-profiles-have-come-down-this-quarter-dr-dogra-md-and-ceo-care-ratings/articleshow/53596874.cms,
2017-08-28,Care Ratings sees Q1 GDP growth at 6.5%,https://economictimes.indiatimes.com/news/economy/finance/care-ratings-sees-q1-gdp-growth-at-65/articleshow/60260836.cms,
2013-12-16,Insurance premium income to grow at faster rate in FY14-18: Care Ratings,https://economictimes.indiatimes.com/wealth/news/insurance-premium-income-to-grow-at-faster-rate-in-fy14-18-care-ratings/articleshow/27484719.cms,
2017-08-23,"First quarter is never right to judge rating agencies: Rajesh Mokashi, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/first-quarter-is-never-right-to-judge-rating-agencies-rajesh-mokashi-care-ratings/articleshow/60188501.cms,
2017-08-07,"We need the dollar to strengthen so that the rupee weakens: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/we-need-the-dollar-to-strengthen-so-that-the-rupee-weakens-madan-sabnavis-care-ratings/articleshow/59952332.cms,
2016-05-09,"Core sector recovery will not translate into more than 2.6% IIP growth: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/core-sector-recovery-will-not-translate-into-more-than-26-iip-growth-madan-sabnavis-care-ratings/articleshow/52186749.cms,
2014-02-04,"IDBI, Canara Bank, SBI seen in talks to sell CARE Ratings stake",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/idbi-canara-bank-sbi-seen-in-talks-to-sell-care-ratings-stake/articleshow/29835223.cms,
2017-06-29,CARE Ratings surges over 11% as Canara Bank sells entire stake,https://economictimes.indiatimes.com/markets/stocks/news/care-ratings-surges-over-10-as-canara-bank-sells-entire-stake/articleshow/59364145.cms,
2015-10-19,Care Ratings lowers India’s GDP forecast to 7.5-7.6% in FY16,https://economictimes.indiatimes.com/news/economy/indicators/care-ratings-lowers-indias-gdp-forecast-to-75-76-in-fy16/articleshow/49455005.cms,
2014-06-29,"Securitised retail assets dip 6% to Rs 28,300 crore in FY14: Care Ratings",https://economictimes.indiatimes.com/news/economy/indicators/securitised-retail-assets-dip-6-to-rs-28300-crore-in-fy14-care-ratings/articleshow/37452480.cms,
2017-08-30,"Would be a bit cautious as far as GST collections are concerned: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/would-be-a-bit-cautious-as-far-as-gst-collections-are-concerned-madan-sabnavis-care-ratings/articleshow/60291525.cms,
2015-11-20,"Government needs to generate Rs 80,000 cr to achieve fiscal deficit target: Care Ratings",https://economictimes.indiatimes.com/news/economy/finance/government-needs-to-generate-rs-80000-cr-to-achieve-fiscal-deficit-target-care-ratings/articleshow/49862138.cms,
2017-09-20,"One way of propping up economy will be for government to spend more: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/markets/expert-view/one-way-of-propping-up-economy-will-be-for-government-to-spend-more-madan-sabnavis-care-ratings/articleshow/60764179.cms,
2015-12-29,Care Ratings inks pact with Japan Credit Rating Agency,https://economictimes.indiatimes.com/industry/banking/finance/care-ratings-inks-pact-with-japan-credit-rating-agency/articleshow/50369015.cms,
2015-09-28,"RBI may lower interest rates to only 25 bps and see the impact in terms of transmission: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/rbi-may-lower-interest-rates-to-only-25-bps-and-see-the-impact-in-terms-of-transmission-madan-sabnavis-care-ratings/articleshow/49135897.cms,
2017-09-18,"Buy  DCB Bank, target Rs  205:   Kunal Bothra",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dcb-bank-target-rs-205-kunal-bothra/articleshow/60729183.cms,
2017-01-12,Buy  DCB Bank with a target of Rs  121: Choice Equity Broking Private Ltd,https://economictimes.indiatimes.com/markets/stocks/recos/buy-dcb-bank-with-a-target-of-rs-121-choice-equity-broking-private-ltd/articleshow/56497285.cms,
2014-04-10,Expect DCB and IndusInd to perform well:  Sudip Bandyopadhyay,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/expect-dcb-and-indusind-to-perform-well-sudip-bandyopadhyay/articleshow/33556574.cms,
2011-06-27,Credibility of credit rating is a must: DR Dogra MD & CEO Credit Analysis & Research Ltd,https://economictimes.indiatimes.com/opinion/comments-analysis/credibility-of-credit-rating-is-a-must-dr-dogra-md-ceo-credit-analysis-research-ltd/articleshow/9008041.cms,
2015-07-24,"Rupee should settle in the region of 63.8-64, to be range-bound: CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/rupee-should-settle-in-the-region-of-638-64-to-be-range-bound-care-ratings/articleshow/48201395.cms,
2013-04-05,DCB best performing bank stock in last one month,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/dcb-best-performing-bank-stock-in-last-one-month/articleshow/19399262.cms,
2017-07-05,"Take the 12 big NPA cases as a serious experiment: Madan Sabnavis, Care Ratings",https://economictimes.indiatimes.com/markets/expert-view/take-the-12-big-npa-cases-as-a-serious-experiment-madan-sabnavis-care-ratings/articleshow/59456541.cms,
2014-07-16,Import duty hike on raw sugar may boost domestic prices: Care Ratings,https://economictimes.indiatimes.com/news/economy/agriculture/import-duty-hike-on-raw-sugar-may-boost-domestic-prices-care-ratings/articleshow/38486049.cms,
2011-04-13,DCB to raise Rs 150-cr through QIP by Q2 this fiscal,https://economictimes.indiatimes.com/markets/ipos/fpos/rights-issues/dcb-to-raise-rs-150-cr-through-qip-by-q2-this-fiscal/articleshow/7972056.cms,
2016-06-30,"We are focused on SMEs & retail banking now: Murali Natrajan, CEO of DCB Bank",https://economictimes.indiatimes.com/markets/expert-view/we-are-focused-on-smes-retail-banking-now-murali-natrajan-ceo-of-dcb-bank/articleshow/52981510.cms,
2015-12-11,Make startup lending a priority: CARE Ratings,https://economictimes.indiatimes.com/small-biz/startups/make-startup-lending-a-priority-care-ratings/articleshow/50130376.cms,
2011-12-12,"7% overall IIP growth for this year still possible: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/7-overall-iip-growth-for-this-year-still-possible-madan-sabnavis-care-ratings/articleshow/11082433.cms,
2014-12-24,Buy DCB with a target of Rs 129: Prakash Gaba,https://economictimes.indiatimes.com/markets/stocks/recos/buy-dcb-with-a-target-of-rs-129-prakash-gaba/articleshow/45627939.cms,
2017-04-27,DCB Bank raises Rs 378.80 crore through QIP,https://economictimes.indiatimes.com/industry/banking/finance/dcb-bank-raises-rs-37880-crore-through-qip/articleshow/58406536.cms,
2015-04-15,DCB Bank surges over 9% as Q4 results beat expectations,https://economictimes.indiatimes.com/markets/stocks/news/dcb-bank-surges-over-9-as-q4-results-beat-expectations/articleshow/46927935.cms,
2011-04-18,"Avoid Union Bank, bullish on Yes Bank and DCB: Deepak Mohoni",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/avoid-union-bank-bullish-on-yes-bank-and-dcb-deepak-mohoni/articleshow/8015594.cms,
2011-05-18,Sell DCB, target 52: Ashwani Gujral,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sell-dcb-target-52-ashwani-gujral/articleshow/8409939.cms
2013-04-25,"Expect rating agencies to maintain status quo on India: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/expect-rating-agencies-to-maintain-status-quo-on-india-madan-sabnavis-care-ratings/articleshow/19724342.cms,
2013-11-26,"Expect rupee to remain in 62-64 range: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/expect-rupee-to-remain-in-62-64-range-madan-sabnavis-care-ratings/articleshow/26414829.cms,
2013-04-12,DCB  Q4 net doubles to Rs 34 cr,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/dcb-q4-net-doubles-to-rs-34-cr/articleshow/19516916.cms,
2017-07-04,"Sold 26 lakh shares in Care Ratings for Rs 431 cr: Rakesh Sharma, Canara Bank",https://economictimes.indiatimes.com/markets/expert-view/sold-26-lk-shares-in-care-ratings-for-rs-431-crore-rakesh-sharma-md-ceo-canara-bank/articleshow/59436167.cms,
2017-04-17,DCB Bank slips nearly 7% after Q4 results,https://economictimes.indiatimes.com/markets/stocks/news/dcb-bank-slips-nearly-7-after-q4-results/articleshow/58216554.cms,
2014-05-02,"Weak monsoon will not be good for inflation: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/weak-monsoon-will-not-be-good-for-inflation-madan-sabnavis-care-ratings/articleshow/34528640.cms,
2013-03-21,"Expect bond yields to remain in current range of 7.86%: Madan Sabnavis, CARE Ratings",https://economictimes.indiatimes.com/opinion/interviews/expect-bond-yields-to-remain-in-current-range-of-786-madan-sabnavis-care-ratings/articleshow/19108047.cms,
2011-12-30,"Citibank ups NRE deposit rates, DCB offers 10%",https://economictimes.indiatimes.com/news/nri/forex-and-remittance/citibank-ups-nre-deposit-rates-dcb-offers-10/articleshow/11305619.cms,
